language_id,translation_code,translated_name
86,ca,afrikaans
26,ca,àkan
10,ca,albanès
90,ca,alemany
18,ca,amhàric
106,ca,anglès
76,ca,àrab
17,ca,armeni
91,ca,assamès
92,ca,azerbaidjanès
33,ca,bambara
113,ca,basc
84,ca,bengalí
20,ca,bielorús
75,ca,birmà
73,ca,bosnià
94,ca,bretó
82,ca,búlgar
83,ca,caixmiri
44,ca,català
95,ca,coreà
32,ca,còrnic
79,ca,croat
21,ca,danès
29,ca,dzongka
2,ca,eslovac
1,ca,eslovè
104,ca,espanyol
99,ca,esperanto
105,ca,estonià
35,ca,ewe
110,ca,feroès
96,ca,finès
101,ca,francès
40,ca,frisó oriental
109,ca,ful
93,ca,gaèlic escocès
77,ca,gallec
112,ca,gal·lès
102,ca,ganda
89,ca,georgià
37,ca,grec
22,ca,grenlandès
28,ca,gujarati
71,ca,haussa
13,ca,hebreu
88,ca,hindi
80,ca,hongarès
38,ca,igbo
100,ca,indonesi
53,ca,ioruba
12,ca,irlandès
45,ca,islandès
42,ca,italià
36,ca,japonès
57,ca,jiddisch
72,ca,kannada
24,ca,kazakh
15,ca,khmer
74,ca,kikuiu
27,ca,kirguís
114,ca,laosià
39,ca,letó
103,ca,lingala
108,ca,lituà
98,ca,luba katanga
41,ca,luxemburguès
69,ca,macedoni
14,ca,malai
67,ca,malaiàlam
30,ca,malgaix
16,ca,maltès
78,ca,manx
23,ca,marathi
31,ca,mongol
70,ca,ndebele septentrional
81,ca,neerlandès
85,ca,nepalès
25,ca,noruec
87,ca,noruec bokmål
19,ca,noruec nynorsk
111,ca,oriya
43,ca,oromo
97,ca,osset
59,ca,paixtu
64,ca,panjabi
107,ca,persa
8,ca,polonès
58,ca,portuguès
51,ca,quítxua
115,ca,retoromànic
52,ca,romanès
120,ca,ruandès
50,ca,rundi
48,ca,rus
4,ca,sami septentrional
63,ca,sango
62,ca,serbi
54,ca,serbocroat
65,ca,shona
66,ca,singalès
56,ca,somali
5,ca,suahili
11,ca,suec
49,ca,tagàlog
117,ca,tailandès
116,ca,tàmil
47,ca,telugu
68,ca,tibetà
121,ca,tigrinya
118,ca,tongalès
119,ca,turc
46,ca,txec
61,ca,ucraïnès
6,ca,uigur
3,ca,urdú
7,ca,uzbek
9,ca,vietnamita
60,ca,xinès
34,ca,yi sichuan
55,ca,zulu
86,is,afríkanska
26,is,akan
10,is,albanska
18,is,amharíska
76,is,arabíska
17,is,armenska
92,is,aserska
91,is,assamska
33,is,bambara
113,is,baskneska
84,is,bengalska
73,is,bosníska
94,is,bretónska
75,is,burmneska
82,is,búlgarska
21,is,danska
29,is,dsongka
105,is,eistneska
106,is,enska
99,is,esperantó
35,is,ewe
96,is,finnska
101,is,franska
109,is,fúla
110,is,færeyska
77,is,galíanska
102,is,ganda
89,is,georgíska
37,is,gríska
22,is,grænlenska
28,is,gújaratí
71,is,hása
13,is,hebreska
88,is,hindí
81,is,hollenska
20,is,hvítrússneska
100,is,indónesíska
38,is,ígbó
12,is,írska
45,is,íslenska
42,is,ítalska
36,is,japanska
57,is,jiddíska
53,is,jórúba
72,is,kannada
24,is,kasakska
83,is,kasmírska
44,is,katalónska
27,is,kirgiska
74,is,kíkújú
120,is,kínjarvanda
60,is,kínverska
15,is,kmer
32,is,kornbreska
95,is,kóreska
79,is,króatíska
51,is,kvesjúa
114,is,laó
39,is,lettneska
103,is,lingala
108,is,litháíska
98,is,lúbakatanga
41,is,lúxemborgíska
69,is,makedónska
30,is,malagasíska
14,is,malaíska
67,is,malajalam
16,is,maltneska
78,is,manska
23,is,maratí
31,is,mongólska
85,is,nepalska
70,is,norður-ndebele
4,is,norðursamíska
25,is,norska
87,is,norskt bókmál
19,is,nýnorska
43,is,oromo
97,is,ossetíska
111,is,óría
59,is,pastú
107,is,persneska
58,is,portúgalska
8,is,pólska
64,is,púnjabí
115,is,rómanska
52,is,rúmenska
50,is,rúndí
48,is,rússneska
63,is,sangó
62,is,serbneska
54,is,serbókróatíska
65,is,shona
66,is,singalíska
34,is,sísúanjí
93,is,skosk gelíska
2,is,slóvakíska
1,is,slóvenska
56,is,sómalska
104,is,spænska
55,is,súlú
5,is,svahílí
11,is,sænska
49,is,tagalog
117,is,taílenska
116,is,tamílska
47,is,telúgú
46,is,tékkneska
68,is,tíbeska
121,is,tígrinja
118,is,tongverska
119,is,tyrkneska
80,is,ungverska
6,is,úígúr
61,is,úkraínska
3,is,úrdú
7,is,úsbekska
112,is,velska
40,is,vesturfrísneska
9,is,víetnamska
90,is,þýska
86,cs,afrikánština
26,cs,akanština
10,cs,albánština
18,cs,amharština
106,cs,angličtina
76,cs,arabština
17,cs,arménština
91,cs,ásámština
92,cs,ázerbájdžánština
33,cs,bambarština
75,cs,barmština
113,cs,baskičtina
20,cs,běloruština
84,cs,bengálština
73,cs,bosenština
94,cs,bretonština
82,cs,bulharština
46,cs,čeština
60,cs,čínština
21,cs,dánština
29,cs,dzongkä
99,cs,esperanto
105,cs,estonština
35,cs,eweština
110,cs,faerština
96,cs,finština
101,cs,francouzština
40,cs,fríština
109,cs,fulbština
77,cs,galicijština
102,cs,gandština
22,cs,grónština
89,cs,gruzínština
28,cs,gudžarátština
71,cs,hauština
13,cs,hebrejština
88,cs,hindština
79,cs,chorvatština
38,cs,igboština
100,cs,indonéština
12,cs,irština
45,cs,islandština
42,cs,italština
36,cs,japonština
57,cs,jidiš
53,cs,jorubština
72,cs,kannadština
83,cs,kašmírština
44,cs,katalánština
24,cs,kazaština
51,cs,kečuánština
15,cs,khmérština
74,cs,kikujština
120,cs,kiňarwandština
50,cs,kirundština
95,cs,korejština
32,cs,kornština
27,cs,kyrgyzština
114,cs,laoština
103,cs,lingalština
108,cs,litevština
39,cs,lotyština
98,cs,lubu-katanžština
41,cs,lucemburština
80,cs,maďarština
69,cs,makedonština
67,cs,malajálamština
14,cs,malajština
30,cs,malgaština
16,cs,maltština
78,cs,manština
23,cs,maráthština
31,cs,mongolština
70,cs,ndebele (Zimbabwe)
90,cs,němčina
85,cs,nepálština
81,cs,nizozemština
25,cs,norština
87,cs,norština (bokmål)
19,cs,norština (nynorsk)
43,cs,oromština
97,cs,osetština
64,cs,paňdžábština
59,cs,paštština
107,cs,perština
8,cs,polština
58,cs,portugalština
115,cs,rétorománština
52,cs,rumunština
48,cs,ruština
37,cs,řečtina
34,cs,s’-čchuan i
4,cs,sámština (severní)
63,cs,sangština
66,cs,sinhálština
93,cs,skotská gaelština
2,cs,slovenština
1,cs,slovinština
56,cs,somálština
54,cs,srbochorvatština
62,cs,srbština
5,cs,svahilština
65,cs,šonština
104,cs,španělština
11,cs,švédština
49,cs,tagalog
116,cs,tamilština
47,cs,telugština
117,cs,thajština
68,cs,tibetština
121,cs,tigrinijština
118,cs,tongánština
119,cs,turečtina
6,cs,ujgurština
61,cs,ukrajinština
3,cs,urdština
111,cs,urijština
7,cs,uzbečtina
112,cs,velština
9,cs,vietnamština
55,cs,zuluština
26,te,అకాన్
92,te,అజర్బైజాని
18,te,అమ్హారిక్
76,te,అరబిక్
10,te,అల్బేనియన్
91,te,అస్సామీ
106,te,ఆంగ్లం
86,te,ఆఫ్రికాన్స్
17,te,ఆర్మేనియన్
100,te,ఇండోనేషియన్
38,te,ఇగ్బో
42,te,ఇటాలియన్
57,te,ఇడ్డిష్
35,te,ఈవీ
105,te,ఈస్టొనియన్
61,te,ఉక్రేనియన్
7,te,ఉజ్బెక్
70,te,ఉత్తర దెబెలె
4,te,ఉత్తర సామి
6,te,ఉయ్‌ఘర్
3,te,ఉర్దూ
99,te,ఎస్పరెన్టొ
12,te,ఐరిష్
45,te,ఐస్లాండిక్
111,te,ఒరియా
43,te,ఒరోమో
97,te,ఒసేటిక్
24,te,కజఖ్
72,te,కన్నడ
22,te,కలాల్లిసూట్
83,te,కాశ్మీరి
74,te,కికుయు
120,te,కిన్యర్వాండా
27,te,కిర్గిజ్
44,te,కెటలాన్
51,te,కెషుయా
95,te,కొరియన్
32,te,కోర్నిష్
79,te,క్రొయెషియన్
15,te,ఖ్మేర్
102,te,గాండా
28,te,గుజరాతి
77,te,గెలిషియన్
37,te,గ్రీక్
46,te,చెక్
60,te,చైనీస్
90,te,జర్మన్
36,te,జాపనీస్
89,te,జార్జియన్
55,te,జూలూ
29,te,జొన్ఖా
119,te,టర్కిష్
118,te,టాంగాన్
68,te,టిబెటన్
81,te,డచ్
21,te,డేనిష్
49,te,తగలోగ్
116,te,తమిళము
121,te,తిగ్రిన్యా
47,te,తెలుగు
117,te,థాయ్
25,te,నార్విజియాన్
19,te,నార్విజియాన్ న్యోర్స్క్
87,te,నార్వీజియన్ బొక్మాల్
85,te,నేపాలి
64,te,పంజాబీ
107,te,పర్షియన్
40,te,పశ్చిమ ఫ్రిసియన్
59,te,పాష్టో
58,te,పోర్చుగీస్
8,te,పోలిష్
110,te,ఫారోయీజ్
96,te,ఫిన్నిష్
109,te,ఫ్యుల
101,te,ఫ్రెంచ్
33,te,బంబారా
75,te,బర్మీస్
82,te,బల్గేరియన్
113,te,బాస్క్
84,te,బెంగాలీ
20,te,బెలరుశియన్
73,te,బోస్నియన్
94,te,బ్రెటన్
78,te,మంకస్
31,te,మంగోలియన్
23,te,మరాఠీ
67,te,మలయాళం
14,te,మలేయ్
69,te,మసడోనియన్
30,te,మాలాగసి
16,te,మాల్టీస్
53,te,యోరుబా
50,te,రండి
48,te,రష్యన్
115,te,రోమన్ష్
52,te,రోమానియన్
39,te,లాట్వియన్
114,te,లావో
103,te,లింగాల
108,te,లిథుయేనియన్
41,te,లుక్సంబర్గిష్
98,te,లూబ-కటాంగ
9,te,వియత్నామీస్
112,te,వెల్ష్
34,te,శిషువన్ ఈ
65,te,షోన
63,te,సాంగో
66,te,సింహళం
62,te,సెర్బియన్
54,te,సేర్బో-క్రొయేషియన్
56,te,సోమాలి
93,te,స్కాటిష్ గేలిక్
104,te,స్పానిష్
2,te,స్లోవాక్
1,te,స్లోవేనియాన్
5,te,స్వాహిలి
11,te,స్వీడిష్
80,te,హన్గేరియన్
88,te,హిందీ
13,te,హీబ్రు
71,te,హౌసా
92,ru,азербайджанский
26,ru,акан
10,ru,албанский
18,ru,амхарский
106,ru,английский
76,ru,арабский
17,ru,армянский
91,ru,ассамский
86,ru,африкаанс
33,ru,бамбарийский
113,ru,баскский
20,ru,белорусский
84,ru,бенгальский
75,ru,бирманский
82,ru,болгарский
73,ru,боснийский
94,ru,бретонский
112,ru,валлийский
80,ru,венгерский
9,ru,вьетнамский
77,ru,галисийский
102,ru,ганда
81,ru,голландский
22,ru,гренландский
37,ru,греческий
89,ru,грузинский
28,ru,гуджарати
93,ru,гэльский
21,ru,датский
29,ru,дзонг-кэ
40,ru,западно-фризский
55,ru,зулу
13,ru,иврит
38,ru,игбо
57,ru,идиш
100,ru,индонезийский
12,ru,ирландский
45,ru,исландский
104,ru,испанский
42,ru,итальянский
53,ru,йоруба
24,ru,казахский
72,ru,каннада
44,ru,каталанский
83,ru,кашмири
51,ru,кечуа
74,ru,кикуйю
120,ru,киньяруанда
27,ru,киргизский
60,ru,китайский
95,ru,корейский
32,ru,корнийский
15,ru,кхмерский
114,ru,лаосский
39,ru,латышский
103,ru,лингала
108,ru,литовский
98,ru,луба-катанга
41,ru,люксембургский
69,ru,македонский
30,ru,малагасийский
14,ru,малайский
67,ru,малаялам
16,ru,мальтийский
23,ru,маратхи
31,ru,монгольский
78,ru,мэнский
90,ru,немецкий
85,ru,непальский
25,ru,норвежский
87,ru,норвежский букмол
19,ru,норвежский нюнорск
111,ru,ория
43,ru,оромо
97,ru,осетинский
64,ru,панджаби
107,ru,персидский
8,ru,польский
58,ru,португальский
59,ru,пушту
115,ru,романшский
52,ru,румынский
50,ru,рунди
48,ru,русский
63,ru,санго
4,ru,северносаамский
70,ru,северный ндебели
62,ru,сербский
54,ru,сербскохорватский
66,ru,сингальский
2,ru,словацкий
1,ru,словенский
56,ru,сомали
5,ru,суахили
34,ru,сычуань
49,ru,тагалог
117,ru,тайский
116,ru,тамильский
47,ru,телугу
68,ru,тибетский
121,ru,тигринья
118,ru,тонганский
119,ru,турецкий
7,ru,узбекский
6,ru,уйгурский
61,ru,украинский
3,ru,урду
110,ru,фарерский
96,ru,финский
101,ru,французский
109,ru,фулах
71,ru,хауса
88,ru,хинди
79,ru,хорватский
46,ru,чешский
11,ru,шведский
65,ru,шона
35,ru,эве
99,ru,эсперанто
105,ru,эстонский
36,ru,японский
86,tl,Afrikaans
26,tl,Akan
10,tl,Albanian
18,tl,Amharic
76,tl,Arabe
17,tl,Armenian
91,tl,Assamese
92,tl,Azerbaijani
33,tl,Bambara
113,tl,Basque
20,tl,Belarusian
84,tl,Bengali
73,tl,Bosnian
94,tl,Breton
82,tl,Bulgarian
75,tl,Burmese
44,tl,Catalan
60,tl,Chinese
32,tl,Cornish
79,tl,Croatian
46,tl,Czech
21,tl,Danish
81,tl,Dutch
29,tl,Dzongkha
99,tl,Esperanto
105,tl,Estonian
35,tl,Ewe
110,tl,Faroese
96,tl,Finnish
101,tl,French
109,tl,Fulah
77,tl,Galician
102,tl,Ganda
89,tl,Georgian
90,tl,German
37,tl,Greek
28,tl,Gujarati
71,tl,Hausa
13,tl,Hebrew
88,tl,Hindi
80,tl,Hungarian
45,tl,Icelandic
38,tl,Igbo
100,tl,Indonesian
106,tl,Ingles
12,tl,Irish
42,tl,Italian
36,tl,Japanese
22,tl,Kalaallisut
72,tl,Kannada
83,tl,Kashmiri
24,tl,Kazakh
15,tl,Khmer
74,tl,Kikuyu
120,tl,Kinyarwanda
27,tl,Kirghiz
95,tl,Korean
114,tl,Lao
39,tl,Latvian
103,tl,Lingala
108,tl,Lithuanian
98,tl,Luba-Katanga
41,tl,Luxembourgish
69,tl,Macedonian
30,tl,Malagasy
14,tl,Malay
67,tl,Malayalam
16,tl,Maltese
78,tl,Manx
23,tl,Marathi
31,tl,Mongolian
85,tl,Nepali
70,tl,North Ndebele
4,tl,Northern Sami
25,tl,Norwegian
87,tl,Norwegian Bokmal
19,tl,Norwegian Nynorsk
111,tl,Oriya
43,tl,Oromo
97,tl,Ossetic
59,tl,Pashto
107,tl,Persian
8,tl,Polish
58,tl,Portuges
64,tl,Punjabi
51,tl,Quechua
52,tl,Romanian
115,tl,Romansh
50,tl,Rundi
48,tl,Russian
63,tl,Sango
93,tl,Scots Gaelic
62,tl,Serbian
54,tl,Serbo-Croatian
65,tl,Shona
34,tl,Sichuan Yi
66,tl,Sinhala
2,tl,Slovak
1,tl,Slovenian
56,tl,Somali
104,tl,Spanish
5,tl,Swahili
11,tl,Swedish
49,tl,Tagalog
116,tl,Tamil
47,tl,Telugu
117,tl,Thai
68,tl,Tibetan
121,tl,Tigrinya
118,tl,Tongan
119,tl,Turkish
61,tl,Ukranian
3,tl,Urdu
6,tl,Uyghur
7,tl,Uzbek
9,tl,Vietnamese
112,tl,Welsh
40,tl,Western Frisian
57,tl,Yiddish
53,tl,Yoruba
55,tl,Zulu
86,rn,Afrikaans
10,rn,Albanian
17,rn,Armenian
91,rn,Assamese
92,rn,Azerbaijani
33,rn,Bambara
113,rn,Basque
73,rn,Bosnian
94,rn,Breton
44,rn,Catalan
32,rn,Cornish
79,rn,Croatian
21,rn,Danish
29,rn,Dzongkha
99,rn,Esperanto
105,rn,Estonian
35,rn,Ewe
110,rn,Faroese
96,rn,Finnish
109,rn,Fulah
77,rn,Galician
102,rn,Ganda
89,rn,Georgian
28,rn,Gujarati
13,rn,Hebrew
76,rn,Icarabu
45,rn,Icelandic
104,rn,Icesipanyolo
106,rn,Icongereza
46,rn,Igiceke
101,rn,Igifaransa
71,rn,Igihawusa
88,rn,Igihindi
81,rn,Igiholandi
15,rn,Igikambodiya
26,rn,Igikani
107,rn,Igiperisi
58,rn,Igiporutugari
64,rn,Igipunjabi
60,rn,Igishinwa
56,rn,Igisomali
11,rn,Igisuweduwa
42,rn,Igitaliyani
116,rn,Igitamili
119,rn,Igiturukiya
20,rn,Ikibelarusiya
84,rn,Ikibengali
90,rn,Ikidage
37,rn,Ikigereki
38,rn,Ikigubo
18,rn,Ikimuhariki
85,rn,Ikinepali
75,rn,Ikinyabirimaniya
82,rn,Ikinyabuligariya
80,rn,Ikinyahongiriya
95,rn,Ikinyakoreya
14,rn,Ikinyamaleziya
8,rn,Ikinyapolonye
52,rn,Ikinyarumaniya
120,rn,Ikinyarwanda
117,rn,Ikinyatayilandi
9,rn,Ikinyaviyetinamu
61,rn,Ikinyayukereni
100,rn,Ikinyendoziya
50,rn,Ikirundi
48,rn,Ikirusiya
36,rn,Ikiyapani
53,rn,Ikiyoruba
55,rn,Ikizulu
3,rn,Inyeyurudu
12,rn,Irish
22,rn,Kalaallisut
72,rn,Kannada
83,rn,Kashmiri
24,rn,Kazakh
74,rn,Kikuyu
27,rn,Kyrgyz
114,rn,Lao
39,rn,Latvian
103,rn,Lingala
108,rn,Lithuanian
98,rn,Luba-Katanga
41,rn,Luxembourgish
69,rn,Macedonian
30,rn,Malagasy
67,rn,Malayalam
16,rn,Maltese
78,rn,Manx
23,rn,Marathi
31,rn,Mongolian
70,rn,North Ndebele
4,rn,Northern Sami
25,rn,Norwegian
87,rn,Norwegian Bokmål
19,rn,Norwegian Nynorsk
111,rn,Oriya
43,rn,Oromo
97,rn,Ossetic
59,rn,Pashto
51,rn,Quechua
115,rn,Romansh
63,rn,Sango
93,rn,Scottish Gaelic
62,rn,Serbian
54,rn,Serbo-Croatian
65,rn,Shona
34,rn,Sichuan Yi
66,rn,Sinhala
2,rn,Slovak
1,rn,Slovenian
5,rn,Swahili
49,rn,Tagalog
47,rn,Telugu
68,rn,Tibetan
121,rn,Tigrinya
118,rn,Tongan
6,rn,Uyghur
7,rn,Uzbek
112,rn,Welsh
40,rn,Western Frisian
57,rn,Yiddish
86,qu,Afrikaans Simi
26,qu,Akan
10,qu,Albanes Simi
90,qu,Aleman Simi
18,qu,Amarico Simi
76,qu,Arabe Simi
17,qu,Armenio Simi
91,qu,Asames Simi
92,qu,Azerbaiyano Simi
33,qu,Bambara
84,qu,Bangla Simi
20,qu,Bielorruso Simi
73,qu,Bosnio Simi
94,qu,Breton Simi
82,qu,Bulgaro Simi
75,qu,Burmese
44,qu,Catalan Simi
46,qu,Checo Simi
4,qu,Chincha Sami Simi
60,qu,Chino Simi
66,qu,Cingales Simi
95,qu,Coreano Simi
32,qu,Cornish
79,qu,Croata Simi
21,qu,Danes Simi
29,qu,Dzongkha
2,qu,Eslovaco Simi
1,qu,Esloveno Simi
104,qu,Español Simi
99,qu,Esperanto
105,qu,Estonio Simi
113,qu,Euskera Simi
35,qu,Ewe
110,qu,Feroes Simi
96,qu,Fines Simi
101,qu,Frances Simi
40,qu,Frison Simi
109,qu,Fulah Simi
93,qu,Gaelico Escoces Simi
112,qu,Gales Simi
77,qu,Gallego Simi
102,qu,Ganda
89,qu,Georgiano Simi
37,qu,Griego Simi
22,qu,Groenlandes Simi
28,qu,Gujarati Simi
71,qu,Hausa Simi
13,qu,Hebreo Simi
88,qu,Hindi Simi
80,qu,Hungaro Simi
38,qu,Igbo Simi
100,qu,Indonesio Simi
106,qu,Ingles Simi
12,qu,Irlandes Simi
55,qu,Isizulu Simi
45,qu,Islandes Simi
42,qu,Italiano Simi
36,qu,Japones Simi
72,qu,Kannada Simi
83,qu,Kashmiri
24,qu,Kazajo Simi
15,qu,Khmer Simi
74,qu,Kikuyu
120,qu,Kinyarwanda Simi
27,qu,Kirghiz Simi
114,qu,Lao Simi
39,qu,Leton Simi
103,qu,Lingala
108,qu,Lituano Simi
98,qu,Luba-Katanga
41,qu,Luxemburgues Simi
69,qu,Macedonio Simi
30,qu,Malagasy
67,qu,Malayalam Simi
14,qu,Malayo Simi
16,qu,Maltes Simi
78,qu,Manx
23,qu,Marathi Simi
31,qu,Mongol Simi
81,qu,Neerlandes Simi
85,qu,Nepali Simi
70,qu,North Ndebele
25,qu,Noruego Simi
87,qu,Norwegian Bokmål
19,qu,Norwegian Nynorsk
111,qu,Odia Simi
43,qu,Oromo
97,qu,Ossetic
59,qu,Pashto Simi
107,qu,Persa Simi
8,qu,Polaco Simi
58,qu,Portugues Simi
64,qu,Punyabi Simi
115,qu,Romanche Simi
52,qu,Rumano Simi
51,qu,Runasimi
50,qu,Rundi
48,qu,Ruso Simi
63,qu,Sango
62,qu,Serbio Simi
54,qu,Serbo-Croatian
65,qu,Shona
56,qu,Somali
5,qu,Suajili Simi
11,qu,Sueco Simi
49,qu,Tagalog
117,qu,Tailandes Simi
116,qu,Tamil Simi
47,qu,Telugu Simi
68,qu,Tibetano Simi
121,qu,Tigriña Simi
118,qu,Tongan
119,qu,Turco Simi
61,qu,Ucraniano Simi
6,qu,Uigur Simi
3,qu,Urdu Simi
7,qu,Uzbeko Simi
9,qu,Vietnamita Simi
34,qu,Yi Simi
57,qu,Yiddish
53,qu,Yoruba Simi
86,ro,afrikaans
26,ro,akan
10,ro,albaneză
18,ro,amharică
76,ro,arabă
17,ro,armeană
91,ro,asameză
92,ro,azeră
33,ro,bambara
113,ro,bască
84,ro,bengaleză
20,ro,bielorusă
75,ro,birmaneză
73,ro,bosniacă
94,ro,bretonă
82,ro,bulgară
83,ro,cașmiră
44,ro,catalană
46,ro,cehă
60,ro,chineză
95,ro,coreeană
32,ro,cornică
79,ro,croată
21,ro,daneză
29,ro,dzongkha
13,ro,ebraică
106,ro,engleză
99,ro,esperanto
105,ro,estoniană
35,ro,ewe
110,ro,faroeză
96,ro,finlandeză
101,ro,franceză
40,ro,frizonă occidentală
109,ro,fulah
93,ro,gaelică scoțiană
112,ro,galeză
77,ro,galiciană
102,ro,ganda
89,ro,georgiană
90,ro,germană
37,ro,greacă
28,ro,gujarati
71,ro,hausa
88,ro,hindi
57,ro,idiș
38,ro,igbo
100,ro,indoneziană
12,ro,irlandeză
45,ro,islandeză
42,ro,italiană
36,ro,japoneză
22,ro,kalaallisut
72,ro,kannada
24,ro,kazahă
27,ro,kârgâză
15,ro,khmeră
74,ro,kikuyu
120,ro,kinyarwanda
50,ro,kirundi
114,ro,laoțiană
39,ro,letonă
103,ro,lingala
108,ro,lituaniană
98,ro,luba-katanga
41,ro,luxemburgheză
69,ro,macedoneană
80,ro,maghiară
14,ro,malaeză
67,ro,malayalam
30,ro,malgașă
16,ro,malteză
78,ro,manx
23,ro,marathi
31,ro,mongolă
70,ro,ndebele de nord
85,ro,nepaleză
25,ro,norvegiană
87,ro,norvegiană bokmål
19,ro,norvegiană nynorsk
81,ro,olandeză
111,ro,oriya
43,ro,oromo
97,ro,osetă
59,ro,paștună
107,ro,persană
8,ro,poloneză
58,ro,portugheză
64,ro,punjabi
51,ro,quechua
115,ro,romanșă
52,ro,română
48,ro,rusă
4,ro,sami de nord
63,ro,sango
62,ro,sârbă
54,ro,sârbo-croată
65,ro,shona
34,ro,sichuan yi
66,ro,singhaleză
2,ro,slovacă
1,ro,slovenă
56,ro,somaleză
104,ro,spaniolă
11,ro,suedeză
5,ro,swahili
49,ro,tagalog
116,ro,tamilă
47,ro,telugu
117,ro,thailandeză
68,ro,tibetană
121,ro,tigrină
118,ro,tonga
119,ro,turcă
61,ro,ucraineană
6,ro,uigură
3,ro,urdu
7,ro,uzbecă
9,ro,vietnameză
53,ro,yoruba
55,ro,zulu
33,yo,Bambara
32,yo,Cornish
29,yo,Dzongkha
86,yo,Èdè Afrikani
26,yo,Èdè Akani
10,yo,Èdè Albania
18,yo,Èdè Amariki
56,yo,Èdè ara Somalia
76,yo,Èdè Arabiki
92,yo,Èdè Azerbaijani
113,yo,Èdè Baski
20,yo,Èdè Belarusi
84,yo,Èdè Bengali
73,yo,Èdè Bosnia
94,yo,Èdè Bretoni
82,yo,Èdè Bugaria
75,yo,Èdè Bumiisi
44,yo,Èdè Catala
81,yo,Èdè Duki
99,yo,Èdè Esperanto
105,yo,Èdè Estonia
101,yo,Èdè Faransé
110,yo,Èdè Faroesi
96,yo,Èdè Finisi
40,yo,Èdè Frisia
93,yo,Èdè Gaelik ti Ilu Scotland
77,yo,Èdè Galicia
89,yo,Èdè Georgia
106,yo,Èdè Gẹ̀ẹ́sì
37,yo,Èdè Giriki
28,yo,Èdè Gujarati
71,yo,Èdè Hausa
13,yo,Èdè Heberu
88,yo,Èdè Hindi
80,yo,Èdè Hungaria
38,yo,Èdè Ibo
45,yo,Èdè Icelandic
17,yo,Èdè Ile Armenia
21,yo,Èdè Ilẹ̀ Denmark
90,yo,Èdè Ilẹ̀ Gemani
8,yo,Èdè Ilẹ̀ Polandi
100,yo,Èdè Indonasia
12,yo,Èdè Ireland
42,yo,Èdè Italiani
36,yo,Èdè Japanisi
9,yo,Èdè Jetinamu
15,yo,Èdè kameri
72,yo,Èdè Kannada
95,yo,Èdè Koria
79,yo,Èdè Kroatia
39,yo,Èdè Latvianu
108,yo,Èdè Lithuania
69,yo,Èdè Macedonia
14,yo,Èdè Malaya
16,yo,Èdè Malta
60,yo,Èdè Mandari
23,yo,Èdè marathi
85,yo,Èdè Nepali
25,yo,Èdè Norway
107,yo,Èdè Pasia
58,yo,Èdè Pọtugi
64,yo,Èdè Punjabi
52,yo,Èdè Romania
48,yo,Èdè ̣Rọọsia
120,yo,Èdè Ruwanda
46,yo,Èdè seeki
62,yo,Èdè Serbia
54,yo,Èdè Serbo-Croatiani
66,yo,Èdè Sinhalese
104,yo,Èdè Sipanisi
2,yo,Èdè Slovaki
1,yo,Èdè Slovenia
11,yo,Èdè Suwidiisi
5,yo,Èdè Swahili
55,yo,Èdè Ṣulu
117,yo,Èdè Tai
116,yo,Èdè Tamili
47,yo,Èdè Telugu
121,yo,Èdè Tigrinya
119,yo,Èdè Tọọkisi
3,yo,Èdè Udu
61,yo,Èdè Ukania
7,yo,Èdè Uzbek
112,yo,Èdè Welshi
57,yo,Èdè Yiddishi
53,yo,Èdè Yorùbá
35,yo,Ewe
109,yo,Fulah
102,yo,Ganda
22,yo,Kalaallisut
83,yo,Kashmiri
24,yo,Kazakh
74,yo,Kikuyu
27,yo,Kyrgyz
114,yo,Lao
103,yo,Lingala
98,yo,Luba-Katanga
41,yo,Luxembourgish
30,yo,Malagasy
67,yo,Malayalam
78,yo,Manx
31,yo,Mongolian
70,yo,North Ndebele
4,yo,Northern Sami
87,yo,Norwegian Bokmål
19,yo,Norwegian Nynorsk
111,yo,Oriya
43,yo,Oromo
97,yo,Ossetic
59,yo,Pashto
51,yo,Quechua
115,yo,Romansh
50,yo,Rundi
63,yo,Sango
65,yo,Shona
34,yo,Sichuan Yi
49,yo,Tagalog
91,yo,Ti Assam
68,yo,Tibetan
118,yo,Tongan
6,yo,Uyghur
86,sh,afrikans
26,sh,akan
10,sh,albanski
18,sh,amharski
76,sh,arapski
91,sh,asamski
92,sh,azerbejdžanski
33,sh,bambara
113,sh,baskijski
20,sh,beloruski
84,sh,bengalski
73,sh,bosanski
94,sh,bretonski
82,sh,bugarski
75,sh,burmanski
46,sh,češki
21,sh,danski
29,sh,džonga
106,sh,engleski
99,sh,esperanto
105,sh,estonski
35,sh,eve
110,sh,farski
96,sh,finski
101,sh,francuski
109,sh,Fulah
77,sh,galicijski
102,sh,ganda
37,sh,grčki
89,sh,gruzijski
28,sh,gudžarati
71,sh,hausa
13,sh,hebrejski
88,sh,hindi
81,sh,holandski
79,sh,hrvatski
38,sh,igbo
100,sh,indonežanski
12,sh,irski
45,sh,islandski
42,sh,italijanski
36,sh,japanski
17,sh,jermenski
57,sh,Jidiš
53,sh,joruba
22,sh,kalalisut
72,sh,kanada
83,sh,kašmirski
44,sh,katalonski
24,sh,kazaški
51,sh,kečua
74,sh,kikuju
60,sh,kineski
120,sh,kinjaruanda
27,sh,kirgiski
15,sh,kmerski
95,sh,korejski
32,sh,kornvolski
